alert_type,fase,date,time,severity,sign_id,rev,rule_name,classification,priority,protocol,from_addr,from_port,to_addr,to_port
Malware Alert,Installation,11/30/2019,23:24:24.144866,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51102,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:25:12.474606,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51118,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:19:44.320656,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51021,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:20:00.155241,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51024,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:20:48.948789,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51046,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:21:05.692423,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51048,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:21:23.289592,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51050,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:22:11.728785,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51055,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:22:43.221609,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51060,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:22:59.278563,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51066,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:24:39.901247,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51105,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:24:55.672984,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51114,45.125.66.19,80
Malware Alert,Installation,11/30/2019,23:25:32.456030,1,2029097,1,ET MALWARE MedusaHTTP Variant CnC Checkin M2 ,Malware Command and Control Activity Detected,1,TCP,192.168.4.125,51123,45.125.66.19,80
